Day,Location,TotalConfirmed,Discharged,Deaths,Active 
2020-08-16,Maharashtra,584754,408286,19749,156719
2020-08-16,Manipur,4390,2438,13,1939
2020-08-16,Meghalaya,1292,596,6,690
2020-08-16,Mizoram,777,356,0,421
2020-08-16,Nagaland,3340,1321,8,2011
2020-08-16,Odisha,57126,40727,333,16066
2020-08-16,Puducherry,7354,4224,106,3024
2020-08-16,Punjab,30041,18863,771,10407
2020-08-16,Rajasthan,59979,45254,862,13863
2020-08-16,Sikkim,1148,661,1,486
2020-08-16,Tamil Nadu,332105,272251,5641,54213
2020-08-16,Telengana,91361,68126,693,22542
2020-08-16,Tripura,7061,5151,55,1855
2020-08-16,Uttarakhand,11940,7748,151,4041
2020-08-16,Uttar Pradesh,150061,96231,2393,51437
2020-08-16,West Bengal,113432,83836,2377,27219
2020-08-17,Andaman and Nicobar Islands,2399,1226,28,1145
2020-08-17,Andhra Pradesh,289829,201234,2650,85945
2020-08-17,Arunachal Pradesh,2701,1808,5,888
2020-08-17,Assam,76875,55215,189,21471
2020-08-17,Bihar,103844,72324,461,31059
2020-08-17,Chandigarh,2102,1137,29,936
2020-08-17,Chhattisgarh,15471,10235,141,5095
2020-08-17,Dadra and Nagar Haveli and Daman and Diu,1878,1431,2,445
2020-08-17,Delhi,152580,137561,4196,10823
2020-08-17,Goa,11639,7775,104,3760
2020-08-17,Gujarat,78680,61512,2785,14383
2020-08-17,Haryana,47153,39601,538,7014
2020-08-17,Himachal Pradesh,4156,2720,19,1417
2020-08-17,Jammu and Kashmir,28470,20943,542,6985
2020-08-17,Jharkhand,23055,14699,244,8112
2020-08-17,Karnataka,226966,141491,3947,81528
2020-08-17,Kerala,44415,28894,156,15365
2020-08-17,Ladakh,1948,1356,14,578
2020-08-17,Lakshadweep,0,0,0,0
2020-08-17,Madhya Pradesh,45455,34038,1105,10312
2020-08-17,Maharashtra,595865,417123,20037,158705
2020-08-17,Manipur,4569,2632,16,1921
2020-08-17,Meghalaya,1374,675,6,693
2020-08-17,Mizoram,789,371,0,418
2020-08-17,Nagaland,3394,1422,8,1964
2020-08-17,Odisha,60050,42277,343,17430
2020-08-17,Puducherry,7732,4443,110,3179
2020-08-17,Punjab,31206,19431,812,10963
2020-08-17,Rajasthan,61296,46604,876,13816
2020-08-17,Sikkim,1167,673,1,493
2020-08-17,Tamil Nadu,338055,278270,5766,54019
2020-08-17,Telengana,92255,70132,703,21420
2020-08-17,Tripura,7204,5286,59,1859
2020-08-17,Uttarakhand,12175,8100,152,3923
2020-08-17,Uttar Pradesh,154418,100432,2449,51537
2020-08-17,West Bengal,116498,86771,2428,27299
2020-08-18,Andaman and Nicobar Islands,2445,1325,29,1091
2020-08-18,Andhra Pradesh,296609,209100,2732,84777
2020-08-18,Arunachal Pradesh,2741,1893,5,843
2020-08-18,Assam,79667,56734,197,22736
2020-08-18,Bihar,106307,76452,468,29387
2020-08-18,Chandigarh,2216,1183,30,1003
2020-08-18,Chhattisgarh,16025,10598,150,5277
2020-08-18,Dadra and Nagar Haveli and Daman and Diu,1908,1459,2,447
2020-08-18,Delhi,153367,138301,4214,10852
2020-08-18,Goa,11994,8058,111,3825
2020-08-18,Gujarat,79710,62595,2800,14315
2020-08-18,Haryana,48040,40610,550,6880
2020-08-18,Himachal Pradesh,4174,2834,19,1321
2020-08-18,Jammu and Kashmir,28892,21296,548,7048
2020-08-18,Jharkhand,23752,15051,250,8451
2020-08-18,Karnataka,233283,148562,4062,80659
2020-08-18,Kerala,46140,30025,169,15946
2020-08-18,Ladakh,1966,1368,14,584
2020-08-18,Lakshadweep,0,0,0,0
2020-08-18,Madhya Pradesh,46385,35025,1128,10232
2020-08-18,Maharashtra,604358,428514,20265,155579
2020-08-18,Manipur,4687,2734,17,1936
2020-08-18,Meghalaya,1418,679,6,733
2020-08-18,Mizoram,789,372,0,417
2020-08-18,Nagaland,3455,1530,8,1917
2020-08-18,Odisha,62294,43780,353,18161
2020-08-18,Puducherry,8029,4627,114,3288
2020-08-18,Punjab,32696,20180,863,11653
2020-08-18,Rajasthan,62630,47654,887,14089
2020-08-18,Sikkim,1187,701,1,485
2020-08-18,Tamil Nadu,343945,283937,5886,54122
2020-08-18,Telengana,93937,72202,711,21024
2020-08-18,Tripura,7409,5404,62,1943
2020-08-18,Uttarakhand,12493,8485,158,3850
2020-08-18,Uttar Pradesh,158216,104808,2515,50893
2020-08-18,West Bengal,119578,89703,2473,27402
2020-08-19,Andaman and Nicobar Islands,2529,1421,30,1078
2020-08-19,Andhra Pradesh,306261,218311,2820,85130
2020-08-19,Arunachal Pradesh,2875,1949,5,921
2020-08-19,Assam,82201,58294,203,23704
2020-08-19,Bihar,109498,80330,476,28692
2020-08-19,Chandigarh,2305,1243,30,1032
2020-08-19,Chhattisgarh,16833,10847,158,5828
2020-08-19,Dadra and Nagar Haveli and Daman and Diu,1951,1524,2,425
2020-08-19,Delhi,154741,139447,4226,11068
2020-08-19,Goa,12333,8356,116,3861
2020-08-19,Gujarat,80802,63703,2820,14279
2020-08-19,Haryana,48936,41298,557,7081
2020-08-19,Himachal Pradesh,4235,2923,19,1293
2020-08-19,Jammu and Kashmir,29326,21886,561,6879
2020-08-19,Jharkhand,24477,15507,262,8708
2020-08-19,Karnataka,240948,156949,4201,79798
2020-08-19,Kerala,47898,31390,175,16333
2020-08-19,Ladakh,2010,1395,17,598
2020-08-19,Lakshadweep,0,0,0,0
2020-08-19,Madhya Pradesh,47375,35713,1141,10521
2020-08-19,Maharashtra,615477,437870,20687,156920
2020-08-19,Manipur,4765,2789,18,1958
2020-08-19,Meghalaya,1457,685,6,766
2020-08-19,Mizoram,860,379,0,481
2020-08-19,Nagaland,3520,1664,8,1848
2020-08-19,Odisha,64533,45315,362,18856
2020-08-19,Puducherry,8396,4909,123,3364
2020-08-19,Punjab,34400,21762,898,11740
2020-08-19,Rajasthan,63977,48960,898,14119
2020-08-19,Sikkim,1207,755,2,450
2020-08-19,Tamil Nadu,349654,289787,6007,53860
2020-08-19,Telengana,95700,73991,719,20990
2020-08-19,Tripura,7645,5497,65,2083
2020-08-19,Uttarakhand,12961,8724,164,4073
2020-08-19,Uttar Pradesh,162434,109607,2585,50242
2020-08-19,West Bengal,122753,92690,2528,27535
2020-08-20,Andaman and Nicobar Islands,2604,1529,30,1045
2020-08-20,Andhra Pradesh,316003,226372,2906,86725
2020-08-20,Arunachal Pradesh,2950,2022,5,923
2020-08-20,Assam,84317,60348,213,23756
2020-08-20,Bihar,112437,84404,487,27546
2020-08-20,Chandigarh,2396,1351,31,1014
2020-08-20,Chhattisgarh,17485,11185,161,6139
2020-08-20,Dadra and Nagar Haveli and Daman and Diu,1995,1604,2,389
2020-08-20,Delhi,156139,140767,4235,11137
2020-08-20,Goa,12675,8713,124,3838
2020-08-20,Gujarat,81942,64823,2837,14282
2020-08-20,Haryana,49930,42056,567,7307
2020-08-20,Himachal Pradesh,4411,2992,19,1400
2020-08-20,Jammu and Kashmir,30034,22497,572,6965
2020-08-20,Jharkhand,26090,16175,277,9638
2020-08-20,Karnataka,249590,164150,4327,81113
2020-08-20,Kerala,50231,32607,182,17442
2020-08-20,Ladakh,2048,1397,18,633
2020-08-20,Lakshadweep,0,0,0,0
2020-08-20,Madhya Pradesh,48351,36475,1159,10717
2020-08-20,Maharashtra,628642,446881,21033,160728
2020-08-20,Manipur,4876,2885,18,1973
2020-08-20,Meghalaya,1506,694,6,806
2020-08-20,Mizoram,873,384,0,489
2020-08-20,Nagaland,3558,1706,8,1844
2020-08-20,Odisha,67122,46936,372,19814
2020-08-20,Puducherry,8750,5312,129,3309
2020-08-20,Punjab,36084,22703,921,12460
2020-08-20,Rajasthan,65289,49963,910,14416
2020-08-20,Sikkim,1232,789,3,440
2020-08-20,Tamil Nadu,355449,296171,6123,53155
2020-08-20,Telengana,97424,75186,729,21509
2020-08-20,Tripura,7835,5565,65,2205
2020-08-20,Uttarakhand,13225,9132,178,3915
2020-08-20,Uttar Pradesh,167510,115227,2638,49645
2020-08-20,West Bengal,125922,95663,2581,27678
2020-08-21,Andaman and Nicobar Islands,2680,1638,31,1011
2020-08-21,Andhra Pradesh,325396,235218,3001,87177
2020-08-21,Arunachal Pradesh,3066,2093,5,968
2020-08-21,Assam,86052,63120,221,22711
2020-08-21,Bihar,114941,87660,492,26789
2020-08-21,Chandigarh,2515,1390,31,1094
2020-08-21,Chhattisgarh,18501,11739,168,6594
2020-08-21,Dadra and Nagar Haveli and Daman and Diu,2030,1627,2,401
2020-08-21,Delhi,157354,141826,4257,11271
2020-08-21,Goa,13099,9063,126,3910
2020-08-21,Gujarat,83107,65946,2853,14308
2020-08-21,Haryana,50926,42793,578,7555
2020-08-21,Himachal Pradesh,4538,3085,23,1430
2020-08-21,Jammu and Kashmir,30717,23225,578,6914
2020-08-21,Jharkhand,26753,17057,286,9410
2020-08-21,Karnataka,256975,170381,4429,82165
2020-08-21,Kerala,52199,33824,191,18184
2020-08-21,Ladakh,2077,1436,18,623
2020-08-21,Lakshadweep,0,0,0,0
2020-08-21,Madhya Pradesh,49493,37540,1171,10782
2020-08-21,Maharashtra,643289,459124,21359,162806
2020-08-21,Manipur,4925,3002,18,1905
2020-08-21,Meghalaya,1661,730,6,925
2020-08-21,Mizoram,895,402,0,493
2020-08-21,Nagaland,3583,1921,8,1654
2020-08-21,Odisha,70020,48577,380,21063
2020-08-21,Puducherry,9292,5634,137,3521
2020-08-21,Punjab,37824,23037,957,13830
2020-08-21,Rajasthan,66619,51190,921,14508
2020-08-21,Sikkim,1290,827,3,460
2020-08-21,Tamil Nadu,361435,301913,6239,53283
2020-08-21,Telengana,99391,76967,737,21687
2020-08-21,Tripura,8091,5649,69,2373
2020-08-21,Uttarakhand,13636,9433,187,4016
2020-08-21,Uttar Pradesh,172334,121090,2733,48511
2020-08-21,West Bengal,129119,98789,2634,27696
2020-08-22,Andaman and Nicobar Islands,2747,1744,32,971
2020-08-22,Andhra Pradesh,334940,244045,3092,87803
2020-08-22,Arunachal Pradesh,3126,2125,5,996
2020-08-22,Assam,87908,65596,227,22085
2020-08-22,Bihar,117413,91552,498,25363
2020-08-22,Chandigarh,2631,1426,33,1172
2020-08-22,Chhattisgarh,19510,12022,180,7308
2020-08-22,Dadra and Nagar Haveli and Daman and Diu,2082,1652,2,428
2020-08-22,Delhi,158604,142908,4270,11426
2020-08-22,Goa,13484,9540,135,3809
2020-08-22,Gujarat,84311,67267,2867,14177
2020-08-22,Haryana,52129,43413,585,8131
2020-08-22,Himachal Pradesh,4728,3234,25,1469
2020-08-22,Jammu and Kashmir,31371,23805,593,6973
2020-08-22,Jharkhand,28196,18372,297,9527
2020-08-22,Karnataka,264546,176942,4522,83082
2020-08-22,Kerala,54182,35243,203,18736
2020-08-22,Ladakh,2133,1449,19,665
2020-08-22,Lakshadweep,0,0,0,0
2020-08-22,Madhya Pradesh,50640,38527,1185,10928
2020-08-22,Maharashtra,657450,470873,21698,164879
2020-08-22,Manipur,5049,3261,20,1768
2020-08-22,Meghalaya,1718,749,6,963
2020-08-22,Mizoram,903,420,0,483
2020-08-22,Nagaland,3619,2074,8,1537
2020-08-22,Odisha,72718,50504,390,21824
2020-08-22,Puducherry,9594,5934,143,3517
2020-08-22,Punjab,39327,23893,991,14443
2020-08-22,Rajasthan,67954,52496,933,14525
2020-08-22,Sikkim,1336,834,3,499
2020-08-22,Tamil Nadu,367430,307677,6340,53413
2020-08-22,Telengana,101865,78735,744,22386
2020-08-22,Tripura,8371,6061,70,2240
2020-08-22,Uttarakhand,14083,9676,192,4215
2020-08-22,Uttar Pradesh,177239,126657,2797,47785
2020-08-22,West Bengal,132364,101871,2689,27804
2020-08-23,Andaman and Nicobar Islands,2808,1853,32,923
2020-08-23,Andhra Pradesh,345216,252638,3189,89389
2020-08-23,Arunachal Pradesh,3223,2228,5,990
2020-08-23,Assam,89468,67641,234,21593
2020-08-23,Bihar,119529,94858,503,24168
2020-08-23,Chandigarh,2776,1471,33,1272
2020-08-23,Chhattisgarh,20078,12394,189,7495
2020-08-23,Dadra and Nagar Haveli and Daman and Diu,2120,1702,2,416
2020-08-23,Delhi,160016,144138,4284,11594
2020-08-23,Goa,13790,10019,140,3631
2020-08-23,Gujarat,85523,68243,2881,14399
2020-08-23,Haryana,53290,44013,597,8680
2020-08-23,Himachal Pradesh,4895,3341,29,1525
2020-08-23,Jammu and Kashmir,31981,24398,608,6975
2020-08-23,Jharkhand,28571,18507,308,9756
2020-08-23,Karnataka,271876,184568,4615,82693
2020-08-23,Kerala,56354,36535,218,19601
2020-08-23,Ladakh,2210,1469,21,720
2020-08-23,Lakshadweep,0,0,0,0
2020-08-23,Madhya Pradesh,51866,39399,1206,11261
2020-08-23,Maharashtra,671942,480114,21995,169833
2020-08-23,Manipur,5132,3455,22,1655
2020-08-23,Meghalaya,1811,769,7,1035
2020-08-23,Mizoram,917,423,0,494
2020-08-23,Nagaland,3635,2166,9,1460
2020-08-23,Odisha,75537,52277,399,22861
2020-08-23,Puducherry,10112,6307,151,3654
2020-08-23,Punjab,40643,24302,1036,15305
2020-08-23,Rajasthan,69264,54144,944,14176
2020-08-23,Sikkim,1381,871,3,507
2020-08-23,Tamil Nadu,373410,313280,6420,53710
2020-08-23,Telengana,104249,80586,755,22908
2020-08-23,Tripura,8702,6182,72,2448
2020-08-23,Uttarakhand,14566,10021,195,4350
2020-08-23,Uttar Pradesh,182453,131295,2867,48291
2020-08-23,West Bengal,135596,104959,2737,27900
2020-08-24,Andaman and Nicobar Islands,2860,1963,33,864
2020-08-24,Andhra Pradesh,353111,260087,3282,89742
2020-08-24,Arunachal Pradesh,3263,2297,5,961
2020-08-24,Assam,90740,70900,242,19598
2020-08-24,Bihar,121947,98325,511,23111
2020-08-24,Chandigarh,2918,1492,37,1389
2020-08-24,Chhattisgarh,20918,12931,197,7790
2020-08-24,Dadra and Nagar Haveli and Daman and Diu,2161,1753,2,406
2020-08-24,Delhi,161466,145388,4300,11778
2020-08-24,Goa,13999,10472,144,3383
2020-08-24,Gujarat,86624,69212,2895,14517
2020-08-24,Haryana,54386,44822,603,8961
2020-08-24,Himachal Pradesh,5001,3461,29,1511
2020-08-24,Jammu and Kashmir,32647,24832,617,7198
2020-08-24,Jharkhand,29677,19629,312,9736
2020-08-24,Karnataka,277814,189564,4683,83567
2020-08-24,Kerala,58262,37645,223,20394
2020-08-24,Ladakh,2279,1491,23,765
2020-08-24,Lakshadweep,0,0,0,0
2020-08-24,Madhya Pradesh,53129,40390,1229,11510
2020-08-24,Maharashtra,682383,488271,22253,171859
2020-08-24,Manipur,5246,3616,22,1608
2020-08-24,Meghalaya,1917,776,8,1133
2020-08-24,Mizoram,918,459,0,459
2020-08-24,Nagaland,3686,2294,9,1383
2020-08-24,Odisha,78530,54406,409,23715
2020-08-24,Puducherry,10522,6657,159,3706
2020-08-24,Punjab,41779,26528,1086,14165
2020-08-24,Rajasthan,70609,55324,955,14330
2020-08-24,Sikkim,1403,871,3,529
2020-08-24,Tamil Nadu,379385,319327,6517,53541
2020-08-24,Telengana,106091,82411,761,22919
2020-08-24,Tripura,8902,6341,73,2488
2020-08-24,Uttarakhand,15124,10480,200,4444
2020-08-24,Uttar Pradesh,187781,135613,2926,49242
2020-08-24,West Bengal,138870,108007,2794,28069
2020-08-25,Andaman and Nicobar Islands,2904,2092,35,777
2020-08-25,Andhra Pradesh,361712,268828,3368,89516
2020-08-25,Arunachal Pradesh,3312,2427,5,880
2020-08-25,Assam,92619,73090,252,19277
2020-08-25,Bihar,123198,101292,514,21392
2020-08-25,Chandigarh,3035,1646,37,1352
2020-08-25,Chhattisgarh,22054,13424,206,8424
2020-08-25,Dadra and Nagar Haveli and Daman and Diu,2181,1786,2,393
2020-08-25,Delhi,162527,146588,4313,11626
2020-08-25,Goa,14138,10909,148,3081
2020-08-25,Gujarat,87691,70231,2908,14552
2020-08-25,Haryana,55460,45405,613,9442
2020-08-25,Himachal Pradesh,5101,3584,29,1488
2020-08-25,Jammu and Kashmir,33075,25205,624,7246
2020-08-25,Jharkhand,31005,20870,330,9805
2020-08-25,Karnataka,283665,197625,4810,81230
2020-08-25,Kerala,59504,38883,234,20387
2020-08-25,Ladakh,2330,1517,23,790
2020-08-25,Lakshadweep,0,0,0,0
2020-08-25,Madhya Pradesh,54421,41231,1246,11944
2020-08-25,Maharashtra,693398,502490,22465,168443
2020-08-25,Manipur,5362,3714,22,1626
2020-08-25,Meghalaya,1976,789,8,1179
2020-08-25,Mizoram,953,461,0,492
2020-08-25,Nagaland,3714,2396,9,1309
2020-08-25,Odisha,81479,56925,419,24135
2020-08-25,Puducherry,10859,6942,164,3753
2020-08-25,Punjab,43284,28357,1129,13798
2020-08-25,Rajasthan,71955,56600,967,14388
2020-08-25,Sikkim,1446,934,3,509
2020-08-25,Tamil Nadu,385352,325456,6614,53282
2020-08-25,Telengana,108670,84163,770,23737
2020-08-25,Tripura,9195,6414,78,2703
2020-08-25,Uttarakhand,15529,10912,207,4410
2020-08-25,Uttar Pradesh,192382,140107,2987,49288
2020-08-25,West Bengal,141837,111292,2851,27694
2020-08-26,Andaman and Nicobar Islands,2945,2231,37,677
2020-08-26,Andhra Pradesh,371639,278247,3460,89932
2020-08-26,Arunachal Pradesh,3412,2508,5,899
2020-08-26,Assam,94592,74814,260,19518
2020-08-26,Bihar,124536,104301,519,19716
2020-08-26,Chandigarh,3209,1713,40,1456
2020-08-26,Chhattisgarh,23341,13732,221,9388
2020-08-26,Dadra and Nagar Haveli and Daman and Diu,2203,1820,2,381
2020-08-26,Delhi,164071,147743,4330,11998
2020-08-26,Goa,14530,11224,157,3149
2020-08-26,Gujarat,88805,71236,2928,14641
2020-08-26,Haryana,56608,46496,623,9489
2020-08-26,Himachal Pradesh,5154,3748,30,1376
2020-08-26,Jammu and Kashmir,33776,25594,638,7544
2020-08-26,Jharkhand,31973,21388,347,10238
2020-08-26,Karnataka,291826,204439,4958,82429
2020-08-26,Kerala,61879,40339,244,21296
2020-08-26,Ladakh,2420,1549,24,847
2020-08-26,Lakshadweep,0,0,0,0
2020-08-26,Madhya Pradesh,55800,42310,1265,12225
2020-08-26,Maharashtra,703823,514790,22794,166239
2020-08-26,Manipur,5444,3812,24,1608
2020-08-26,Meghalaya,2018,832,8,1178
2020-08-26,Mizoram,967,464,0,503
2020-08-26,Nagaland,3752,2611,9,1132
2020-08-26,Odisha,84231,59470,428,24333
2020-08-26,Puducherry,11426,7273,172,3981
2020-08-26,Punjab,44577,29145,1178,14254
2020-08-26,Rajasthan,73325,58126,980,14219
2020-08-26,Sikkim,1475,1054,3,418
2020-08-26,Tamil Nadu,391303,332454,6721,52128
2020-08-26,Telengana,111688,85223,780,25685
2020-08-26,Tripura,9523,6574,83,2866
2020-08-26,Uttarakhand,16014,11201,213,4600
2020-08-26,Uttar Pradesh,197388,144754,3059,49575
2020-08-26,West Bengal,144801,114543,2909,27349
2020-08-27,Andaman and Nicobar Islands,2985,2309,41,635
2020-08-27,Andhra Pradesh,382469,286720,3541,92208
2020-08-27,Arunachal Pradesh,3555,2563,5,987
2020-08-27,Assam,96771,76962,274,19535
2020-08-27,Bihar,126714,106361,530,19823
2020-08-27,Chandigarh,3376,1796,41,1539
2020-08-27,Chhattisgarh,24550,14145,231,10174
2020-08-27,Dadra and Nagar Haveli and Daman and Diu,2228,1862,2,364
2020-08-27,Delhi,165764,148897,4347,12520
2020-08-27,Goa,15027,11511,165,3351
2020-08-27,Gujarat,89994,72282,2945,14767
2020-08-27,Haryana,58005,47613,634,9758
2020-08-27,Himachal Pradesh,5321,3810,32,1479
2020-08-27,Jammu and Kashmir,34480,26193,657,7630
2020-08-27,Jharkhand,33046,22349,362,10335
2020-08-27,Karnataka,300406,211688,5091,83627
2020-08-27,Kerala,64355,41690,257,22408
2020-08-27,Ladakh,2451,1580,25,846
2020-08-27,Lakshadweep,0,0,0,0
2020-08-27,Madhya Pradesh,56864,43246,1282,12336
2020-08-27,Maharashtra,718711,522427,23089,173195
2020-08-27,Manipur,5585,3829,25,1731
2020-08-27,Meghalaya,2050,874,8,1168
2020-08-27,Mizoram,967,473,0,494
2020-08-27,Nagaland,3778,2611,9,1158
2020-08-27,Odisha,87602,62813,441,24348
2020-08-27,Puducherry,11930,7486,180,4264
2020-08-27,Punjab,46090,30231,1219,14640
2020-08-27,Rajasthan,74670,59579,992,14099
2020-08-27,Sikkim,1486,1076,3,407
2020-08-27,Tamil Nadu,397261,338060,6839,52362
2020-08-27,Telengana,114483,86095,788,27600
2020-08-27,Tripura,9908,6697,85,3126
2020-08-27,Uttarakhand,16549,11524,219,4806
2020-08-27,Uttar Pradesh,203028,148562,3149,51317
2020-08-27,West Bengal,147775,117857,2964,26954
2020-08-28,Andaman and Nicobar Islands,3018,2374,42,602
2020-08-28,Andhra Pradesh,393090,295248,3633,94209
2020-08-28,Arunachal Pradesh,3633,2621,5,1007
2020-08-28,Assam,98807,79307,278,19222
2020-08-28,Bihar,128780,109175,538,19067
2020-08-28,Chandigarh,3564,1977,43,1544
2020-08-28,Chhattisgarh,25988,14607,245,11136
2020-08-28,Dadra and Nagar Haveli and Daman and Diu,2266,1916,2,348
2020-08-28,Delhi,167604,150027,4369,13208
2020-08-28,Goa,15483,11867,171,3445
2020-08-28,Gujarat,91179,73475,2962,14742
2020-08-28,Haryana,59298,48690,646,9962
2020-08-28,Himachal Pradesh,5501,4008,33,1460
2020-08-28,Jammu and Kashmir,35135,26721,671,7743
2020-08-28,Jharkhand,34396,22927,373,11096
2020-08-28,Karnataka,309792,219554,5232,85006
2020-08-28,Kerala,66761,43757,267,22737
2020-08-28,Ladakh,2492,1640,27,825
2020-08-28,Lakshadweep,0,0,0,0
2020-08-28,Madhya Pradesh,58181,44453,1306,12422
2020-08-28,Maharashtra,733568,531563,23444,178561
2020-08-28,Manipur,5725,3957,25,1743
2020-08-28,Meghalaya,2129,899,8,1222
2020-08-28,Mizoram,974,500,0,474
2020-08-28,Nagaland,3784,2735,9,1040
2020-08-28,Odisha,90986,65323,448,25215
2020-08-28,Puducherry,12434,7761,190,4483
2020-08-28,Punjab,47836,30972,1256,15608
2020-08-28,Rajasthan,76015,60585,1005,14425
2020-08-28,Sikkim,1542,1151,3,388
2020-08-28,Tamil Nadu,403242,343930,6948,52364
2020-08-28,Telengana,117415,87675,799,28941
2020-08-28,Tripura,10414,6839,89,3486
2020-08-28,Uttarakhand,17277,11775,228,5274
2020-08-28,Uttar Pradesh,208419,152893,3217,52309
2020-08-28,West Bengal,150772,121046,3017,26709
2020-08-29,Andaman and Nicobar Islands,3050,2444,42,564
2020-08-29,Andhra Pradesh,403616,303711,3714,96191
2020-08-29,Arunachal Pradesh,3745,2709,5,1031
2020-08-29,Assam,101367,81070,286,20011
2020-08-29,Bihar,131057,112452,558,18047
2020-08-29,Chandigarh,3724,2107,45,1572
2020-08-29,Chhattisgarh,27233,15109,251,11873
2020-08-29,Dadra and Nagar Haveli and Daman and Diu,2290,1960,2,328
2020-08-29,Delhi,169412,151473,4389,13550
2020-08-29,Goa,16006,12296,175,3535
2020-08-29,Gujarat,92452,74525,2976,14951
2020-08-29,Haryana,60596,49710,661,10225
2020-08-29,Himachal Pradesh,5637,4149,33,1455
2020-08-29,Jammu and Kashmir,35831,27372,678,7781
2020-08-29,Jharkhand,35321,23850,381,11090
2020-08-29,Karnataka,318752,227018,5368,86366
2020-08-29,Kerala,69304,45854,274,23176
2020-08-29,Ladakh,2540,1714,28,798
2020-08-29,Lakshadweep,0,0,0,0
2020-08-29,Madhya Pradesh,59433,45396,1323,12714
2020-08-29,Maharashtra,747995,543170,23775,181050
2020-08-29,Manipur,5843,4057,27,1759
2020-08-29,Meghalaya,2240,958,10,1272
2020-08-29,Mizoram,1003,509,0,494
2020-08-29,Nagaland,3805,2850,9,946
2020-08-29,Odisha,94668,67826,456,26386
2020-08-29,Puducherry,13024,8080,199,4745
2020-08-29,Punjab,49378,33008,1307,15063
2020-08-29,Rajasthan,77370,62033,1017,14320
2020-08-29,Sikkim,1576,1184,3,389
2020-08-29,Tamil Nadu,409238,349682,7050,52506
2020-08-29,Telengana,120166,89350,808,30008
2020-08-29,Tripura,10857,7037,94,3726
2020-08-29,Uttarakhand,17865,12124,239,5502
2020-08-29,Uttar Pradesh,213824,157879,3294,52651
2020-08-29,West Bengal,153754,124332,3073,26349
2020-08-30,Andaman and Nicobar Islands,3081,2519,44,518
2020-08-30,Andhra Pradesh,414164,312687,3796,97681
2020-08-30,Arunachal Pradesh,3877,2754,5,1118
2020-08-30,Assam,103794,82510,289,20995
2020-08-30,Bihar,133003,114772,561,17670
2020-08-30,Chandigarh,3985,2248,45,1692
2020-08-30,Chhattisgarh,28746,15818,262,12666
2020-08-30,Dadra and Nagar Haveli and Daman and Diu,2306,1998,2,306
2020-08-30,Delhi,171366,152922,4404,14040
2020-08-30,Goa,16553,12729,178,3646
2020-08-30,Gujarat,93734,75636,2989,15109
2020-08-30,Haryana,61987,50711,670,10606
2020-08-30,Himachal Pradesh,5781,4308,34,1439
2020-08-30,Jammu and Kashmir,36377,28020,685,7672
2020-08-30,Jharkhand,36857,25103,397,11357
2020-08-30,Karnataka,327076,235128,5483,86465
2020-08-30,Kerala,71701,48079,280,23342
2020-08-30,Ladakh,2603,1745,32,826
2020-08-30,Lakshadweep,0,0,0,0
2020-08-30,Madhya Pradesh,60875,46413,1345,13117
2020-08-30,Maharashtra,764281,554711,24103,185467
2020-08-30,Manipur,5960,4186,28,1746
2020-08-30,Meghalaya,2283,1035,10,1238
2020-08-30,Mizoram,1008,584,0,424
2020-08-30,Nagaland,3851,2917,9,925
2020-08-30,Odisha,97920,70714,470,26736
2020-08-30,Puducherry,13556,8511,211,4834
2020-08-30,Punjab,50848,34091,1348,15409
2020-08-30,Rajasthan,78777,62971,1030,14776
2020-08-30,Sikkim,1602,1195,3,404
2020-08-30,Tamil Nadu,415590,355727,7137,52726
2020-08-30,Telengana,123090,90988,818,31284
2020-08-30,Tripura,11307,7232,98,3977
2020-08-30,Uttarakhand,18571,12586,250,5735
2020-08-30,Uttar Pradesh,219457,162741,3356,53360
2020-08-30,West Bengal,156766,127644,3126,25996
2020-08-31,Andaman and Nicobar Islands,3104,2586,45,473
2020-08-31,Andhra Pradesh,424767,321754,3884,99129
2020-08-31,Arunachal Pradesh,4034,2822,7,1205
2020-08-31,Assam,105774,83927,296,21551
2020-08-31,Bihar,135035,117124,578,17333
2020-08-31,Chandigarh,4155,2296,52,1807
2020-08-31,Chhattisgarh,30092,16303,269,13520
2020-08-31,Dadra and Nagar Haveli and Daman and Diu,2340,2042,2,296
2020-08-31,Delhi,173390,154171,4426,14793
2020-08-31,Goa,17004,13186,183,3635
2020-08-31,Gujarat,95009,76731,3006,15272
2020-08-31,Haryana,63282,51620,682,10980
2020-08-31,Himachal Pradesh,5945,4450,35,1460
2020-08-31,Jammu and Kashmir,37163,28510,694,7959
2020-08-31,Jharkhand,38435,26448,410,11577
2020-08-31,Karnataka,335928,242229,5589,88110
2020-08-31,Kerala,73855,49849,287,23719
2020-08-31,Ladakh,2638,1757,34,847
2020-08-31,Lakshadweep,0,0,0,0
2020-08-31,Madhya Pradesh,62433,47467,1374,13592
2020-08-31,Maharashtra,780689,562401,24399,193889
2020-08-31,Manipur,6112,4239,28,1845
2020-08-31,Meghalaya,2343,1049,10,1284
2020-08-31,Mizoram,1011,589,0,422
2020-08-31,Nagaland,3922,3026,9,887
2020-08-31,Odisha,100934,73233,482,27219
2020-08-31,Puducherry,14127,8968,221,4938
2020-08-31,Punjab,52526,35747,1404,15375
2020-08-31,Rajasthan,80227,65093,1043,14091
2020-08-31,Sikkim,1627,1220,3,404
2020-08-31,Tamil Nadu,422085,362133,7231,52721
