Day,Location,TotalConfirmed,Discharged,Deaths,Active
11-06-2020,Delhi,32810,12245,984,19581
,,,,,
11-06-2020,Goa,387,67,0,320
,,,,,
11-06-2020,Gujarat,21521,14735,1347,5439
,,,,,
11-06-2020,Haryana,5579,2188,52,3339
,,,,,
11-06-2020,Himachal Pradesh,451,254,6,191
,,,,,
11-06-2020,Jammu and Kashmir,4507,1671,51,2785
,,,,,
11-06-2020,Jharkhand,1489,592,8,889
,,,,,
11-06-2020,Karnataka,6041,2862,69,3110
,,,,,
11-06-2020,Kerala,2161,905,18,1238
,,,,,
11-06-2020,Ladakh,115,52,1,62
,,,,,
11-06-2020,Madhya Pradesh,10049,6892,427,2730
,,,,,
11-06-2020,Maharashtra,94041,44517,3438,46086
,,,,,
11-06-2020,Manipur,311,63,0,248
,,,,,
11-06-2020,Meghalaya,44,13,1,30
,,,,,
11-06-2020,Mizoram,93,1,0,92
,,,,,
11-06-2020,Nagaland,128,22,0,106
,,,,,
11-06-2020,Odisha,3250,2282,9,959
,,,,,
11-06-2020,Puducherry,127,53,0,74
,,,,,
11-06-2020,Punjab,2805,2232,55,518
,,,,,
11-06-2020,Rajasthan,11600,8569,259,2772
,,,,,
11-06-2020,Sikkim,13,0,0,13
,,,,,
11-06-2020,Tamil Nadu,36841,19333,326,17182
,,,,,
11-06-2020,Telangana,4111,1817,156,2138
,,,,,
11-06-2020,Tripura,895,239,1,655
,,,,,
11-06-2020,Uttarakhand,1562,831,15,716
,,,,,
11-06-2020,Uttar Pradesh,11610,6871,321,4418
,,,,,
11-06-2020,West Bengal,9328,3779,432,5117
,,,,,
12-06-2020,Andaman and Nicobar Islands,38,33,0,5
,,,,,
12-06-2020,Andhra Pradesh,5429,3048,80,2301
,,,,,
12-06-2020,Arunachal Pradesh,61,4,0,57
,,,,,
12-06-2020,Assam,3319,1432,6,1881
,,,,,
12-06-2020,Bihar,5983,3266,36,2681
,,,,,
12-06-2020,Chandigarh,332,286,5,41
,,,,,
12-06-2020,Chhattisgarh,1398,447,6,945
,,,,,
12-06-2020,Dadra and Nagar Haveli and Daman and Diu,30,2,0,28
,,,,,
12-06-2020,Delhi,34687,12731,1085,20871
,,,,,
12-06-2020,Goa,417,67,0,350
,,,,,
12-06-2020,Gujarat,22032,15101,1385,5546
,,,,,
12-06-2020,Haryana,5968,2260,64,3644
,,,,,
12-06-2020,Himachal Pradesh,470,280,6,184
,,,,,
12-06-2020,Jammu and Kashmir,4574,1820,52,2702
,,,,,
12-06-2020,Jharkhand,1599,630,8,961
,,,,,
12-06-2020,Karnataka,6245,2977,72,3196
,,,,,
12-06-2020,Kerala,2244,968,18,1258
,,,,,
12-06-2020,Ladakh,135,54,1,80
,,,,,
12-06-2020,Madhya Pradesh,10241,7042,431,2768
,,,,,
12-06-2020,Maharashtra,97648,46078,3590,47980
,,,,,
12-06-2020,Manipur,366,73,0,293
,,,,,
12-06-2020,Meghalaya,44,18,1,25
,,,,,
12-06-2020,Mizoram,102,1,0,101
,,,,,
12-06-2020,Nagaland,128,22,0,106
,,,,,
12-06-2020,Odisha,3386,2354,9,1023
,,,,,
12-06-2020,Puducherry,157,67,2,88
,,,,,
12-06-2020,Punjab,2887,2259,59,569
,,,,,
12-06-2020,Rajasthan,11838,8775,265,2798
,,,,,
12-06-2020,Sikkim,14,2,0,12
,,,,,
12-06-2020,Tamil Nadu,38716,20705,349,17662
,,,,,
12-06-2020,Telangana,4320,1993,165,2162
,,,,,
12-06-2020,Tripura,913,278,1,634
,,,,,
12-06-2020,Uttarakhand,1643,842,15,786
,,,,,
12-06-2020,Uttar Pradesh,12088,7292,345,4451
,,,,,
12-06-2020,West Bengal,9768,3988,442,5338
,,,,,
13-06-2020,Andaman and Nicobar Islands,38,33,0,5
,,,,,
13-06-2020,Andhra Pradesh,5680,3105,80,2495
,,,,,
13-06-2020,Arunachal Pradesh,67,4,0,63
,,,,,
13-06-2020,Assam,3498,1537,8,1953
,,,,,
13-06-2020,Bihar,6103,3587,36,2480
,,,,,
13-06-2020,Chandigarh,334,286,5,43
,,,,,
13-06-2020,Chhattisgarh,1429,550,6,873
,,,,,
13-06-2020,Dadra and Nagar Haveli and Daman and Diu,30,2,0,28
,,,,,
13-06-2020,Delhi,36824,13398,1214,22212
,,,,,
13-06-2020,Goa,463,69,0,394
,,,,,
13-06-2020,Gujarat,22527,15493,1415,5619
,,,,,
13-06-2020,Haryana,6334,2475,70,3789
,,,,,
13-06-2020,Himachal Pradesh,486,297,6,183
,,,,,
13-06-2020,Jammu and Kashmir,4730,2086,53,2591
,,,,,
13-06-2020,Jharkhand,1617,672,8,937
,,,,,
13-06-2020,Karnataka,6516,3440,79,2997
,,,,,
13-06-2020,Kerala,2322,1000,19,1303
,,,,,
13-06-2020,Ladakh,239,62,1,176
,,,,,
13-06-2020,Madhya Pradesh,10443,7201,440,2802
,,,,,
13-06-2020,Maharashtra,101141,47796,3717,49628
,,,,,
13-06-2020,Manipur,385,77,0,308
,,,,,
13-06-2020,Meghalaya,44,22,1,21
,,,,,
13-06-2020,Mizoram,104,1,0,103
,,,,,
13-06-2020,Nagaland,156,49,0,107
,,,,,
13-06-2020,Odisha,3498,2474,10,1014
,,,,,
13-06-2020,Puducherry,157,67,2,88
,,,,,
13-06-2020,Punjab,2986,2282,63,641
,,,,,
13-06-2020,Rajasthan,12068,8898,272,2898
,,,,,
13-06-2020,Sikkim,63,2,0,61
,,,,,
13-06-2020,Tamil Nadu,40698,22047,367,18284
,,,,,
13-06-2020,Telangana,4484,2278,174,2032
,,,,,
13-06-2020,Tripura,961,278,1,682
,,,,,
13-06-2020,Uttarakhand,1724,947,21,756
,,,,,
13-06-2020,Uttar Pradesh,12616,7609,365,4642
,,,,,
13-06-2020,West Bengal,10244,4206,451,5587
,,,,,
14-06-2020,Andaman and Nicobar Islands,38,33,0,5
,,,,,
14-06-2020,Andhra Pradesh,5965,3195,82,2688
,,,,,
14-06-2020,Arunachal Pradesh,87,4,0,83
,,,,,
14-06-2020,Assam,3718,1584,8,2126
,,,,,
14-06-2020,Bihar,6290,3956,39,2295
,,,,,
14-06-2020,Chandigarh,345,286,5,54
,,,,,
14-06-2020,Chhattisgarh,1512,631,6,875
,,,,,
14-06-2020,Dadra and Nagar Haveli and Daman and Diu,35,2,0,33
,,,,,
14-06-2020,Delhi,38958,14945,1271,22742
,,,,,
14-06-2020,Goa,523,70,0,453
,,,,,
14-06-2020,Gujarat,23038,15883,1448,5707
,,,,,
14-06-2020,Haryana,6749,2803,78,3868
,,,,,
14-06-2020,Himachal Pradesh,502,313,6,183
,,,,,
14-06-2020,Jammu and Kashmir,4878,2269,55,2554
,,,,,
14-06-2020,Jharkhand,1711,816,8,887
,,,,,
14-06-2020,Karnataka,6824,3648,81,3095
,,,,,
14-06-2020,Kerala,2407,1046,19,1342
,,,,,
14-06-2020,Ladakh,437,68,1,368
,,,,,
14-06-2020,Madhya Pradesh,10641,7377,447,2817
,,,,,
14-06-2020,Maharashtra,104568,49346,3830,51392
,,,,,
14-06-2020,Manipur,449,91,0,358
,,,,,
14-06-2020,Meghalaya,44,22,1,21
,,,,,
14-06-2020,Mizoram,107,1,0,106
,,,,,
14-06-2020,Nagaland,163,76,0,87
,,,,,
14-06-2020,Odisha,3723,2594,10,1119
,,,,,
14-06-2020,Puducherry,176,82,2,92
,,,,,
14-06-2020,Punjab,3063,2327,65,671
,,,,,
14-06-2020,Rajasthan,12401,9337,282,2782
,,,,,
14-06-2020,Sikkim,63,4,0,59
,,,,,
14-06-2020,Tamil Nadu,42687,23409,397,18881
,,,,,
14-06-2020,Telangana,4737,2352,182,2203
,,,,,
14-06-2020,Tripura,1046,315,1,730
,,,,,
14-06-2020,Uttarakhand,1785,1077,23,685
,,,,,
14-06-2020,Uttar Pradesh,13118,7875,385,4858
,,,,,
14-06-2020,West Bengal,10698,4542,463,5693
,,,,,
15-06-2020,Andaman and Nicobar Islands,38,33,0,5
,,,,,
15-06-2020,Andhra Pradesh,6163,3314,84,2765
,,,,,
15-06-2020,Arunachal Pradesh,91,7,0,84
,,,,,
15-06-2020,Assam,4049,1960,8,2081
,,,,,
15-06-2020,Bihar,6470,4170,39,2261
,,,,,
15-06-2020,Chandigarh,352,293,5,54
,,,,,
15-06-2020,Chhattisgarh,1662,763,8,891
,,,,,
15-06-2020,Dadra and Nagar Haveli and Daman and Diu,36,2,0,34
,,,,,
15-06-2020,Delhi,41182,15823,1327,24032
,,,,,
15-06-2020,Goa,564,74,0,490
,,,,,
15-06-2020,Gujarat,23544,16325,1477,5742
,,,,,
15-06-2020,Haryana,7208,3003,88,4117
,,,,,
15-06-2020,Himachal Pradesh,518,337,7,174
,,,,,
15-06-2020,Jammu and Kashmir,5041,2389,59,2593
,,,,,
15-06-2020,Jharkhand,1745,905,8,832
,,,,,
15-06-2020,Karnataka,7000,3955,86,2959
,,,,,
15-06-2020,Kerala,2461,1102,19,1340
,,,,,
15-06-2020,Ladakh,549,80,1,468
,,,,,
15-06-2020,Madhya Pradesh,10802,7677,459,2666
,,,,,
15-06-2020,Maharashtra,107958,50978,3950,53030
,,,,,
15-06-2020,Manipur,458,91,0,367
,,,,,
15-06-2020,Meghalaya,44,25,1,18
,,,,,
15-06-2020,Mizoram,112,1,0,111
,,,,,
15-06-2020,Nagaland,168,88,0,80
,,,,,
15-06-2020,Odisha,3909,2708,11,1190
,,,,,
15-06-2020,Puducherry,194,91,5,98
,,,,,
15-06-2020,Punjab,3140,2356,67,717
,,,,,
15-06-2020,Rajasthan,12694,9566,292,2836
,,,,,
15-06-2020,Sikkim,68,4,0,64
,,,,,
15-06-2020,Tamil Nadu,44661,24547,435,19679
,,,,,
15-06-2020,Telangana,4974,2377,185,2412
,,,,,
15-06-2020,Tripura,1076,315,1,760
,,,,,
15-06-2020,Uttarakhand,1819,1111,24,684
,,,,,
15-06-2020,Uttar Pradesh,13615,8268,399,4948
,,,,,
15-06-2020,West Bengal,11087,5060,475,5552
,,,,,
16-06-2020,Andaman and Nicobar Islands,41,33,0,8
,,,,,
16-06-2020,Andhra Pradesh,6456,3316,88,3052
,,,,,
16-06-2020,Arunachal Pradesh,91,7,0,84
,,,,,
16-06-2020,Assam,4158,2166,8,1984
,,,,,
16-06-2020,Bihar,6650,4409,40,2201
,,,,,
16-06-2020,Chandigarh,354,296,6,52
,,,,,
16-06-2020,Chhattisgarh,1756,890,8,858
,,,,,
16-06-2020,Dadra and Nagar Haveli and Daman and Diu,36,5,0,31
,,,,,
16-06-2020,Delhi,42829,16427,1400,25002
,,,,,
16-06-2020,Goa,592,85,0,507
,,,,,
16-06-2020,Gujarat,24055,16664,1505,5886
,,,,,
16-06-2020,Haryana,7722,3565,100,4057
,,,,,
16-06-2020,Himachal Pradesh,556,353,8,195
,,,,,
16-06-2020,Jammu and Kashmir,5220,2604,62,2554
,,,,,
16-06-2020,Jharkhand,1763,905,8,850
,,,,,
16-06-2020,Karnataka,7213,4135,89,2989
,,,,,
16-06-2020,Kerala,2543,1175,20,1348
,,,,,
16-06-2020,Ladakh,555,82,1,472
,,,,,
16-06-2020,Madhya Pradesh,10935,7903,465,2567
,,,,,
16-06-2020,Maharashtra,110744,56049,4128,50567
,,,,,
16-06-2020,Manipur,490,151,0,339
,,,,,
16-06-2020,Meghalaya,44,25,1,18
,,,,,
16-06-2020,Mizoram,117,1,0,116
,,,,,
16-06-2020,Nagaland,177,92,0,85
,,,,,
16-06-2020,Odisha,4055,2854,11,1190
,,,,,
16-06-2020,Puducherry,202,95,5,102
,,,,,
16-06-2020,Punjab,3267,2443,71,753
,,,,,
16-06-2020,Rajasthan,12981,9785,301,2895
,,,,,
16-06-2020,Sikkim,68,4,0,64
,,,,,
16-06-2020,Tamil Nadu,46504,25344,479,20681
,,,,,
16-06-2020,Telangana,5193,2766,187,2240
,,,,,
16-06-2020,Tripura,1086,433,1,652
,,,,,
16-06-2020,Uttarakhand,1845,1189,24,632
,,,,,
16-06-2020,Uttar Pradesh,13615,8268,399,4948
,,,,,
16-06-2020,West Bengal,11494,5494,485,5515
,,,,,
17-06-2020,Andaman and Nicobar Islands,44,33,0,11
,,,,,
17-06-2020,Andhra Pradesh,6841,3509,88,3244
,,,,,
17-06-2020,Arunachal Pradesh,95,7,0,88
,,,,,
17-06-2020,Assam,4319,2166,8,2145
,,,,,
17-06-2020,Bihar,6778,4644,41,2093
,,,,,
17-06-2020,Chandigarh,358,302,6,50
,,,,,
17-06-2020,Chhattisgarh,1781,1036,9,736
,,,,,
17-06-2020,Dadra and Nagar Haveli and Daman and Diu,45,9,0,36
,,,,,
17-06-2020,Delhi,44688,16500,1837,26351
,,,,,
17-06-2020,Goa,629,85,0,544
,,,,,
17-06-2020,Gujarat,24577,17082,1533,5962
,,,,,
17-06-2020,Haryana,8272,3748,118,4406
,,,,,
17-06-2020,Himachal Pradesh,560,372,8,180
,,,,,
17-06-2020,Jammu and Kashmir,5298,2781,63,2454
,,,,,
17-06-2020,Jharkhand,1839,1121,9,709
,,,,,
17-06-2020,Karnataka,7530,4456,94,2980
,,,,,
17-06-2020,Kerala,2622,1236,20,1366
,,,,,
17-06-2020,Ladakh,649,85,1,563
,,,,,
17-06-2020,Madhya Pradesh,11083,8152,476,2455
,,,,,
17-06-2020,Maharashtra,113445,57851,5537,50057
,,,,,
17-06-2020,Manipur,500,159,0,341
,,,,,
17-06-2020,Meghalaya,44,25,1,18
,,,,,
17-06-2020,Mizoram,121,1,0,120
,,,,,
17-06-2020,Nagaland,179,92,0,87
,,,,,
17-06-2020,Odisha,4163,2974,11,1178
,,,,,
17-06-2020,Puducherry,216,99,6,111
,,,,,
17-06-2020,Punjab,3371,2461,72,838
,,,,,
17-06-2020,Rajasthan,13216,9849,308,3059
,,,,,
17-06-2020,Sikkim,70,4,0,66
,,,,,
17-06-2020,Tamil Nadu,48019,26782,528,20709
,,,,,
17-06-2020,Telangana,5406,3027,191,2188
,,,,,
17-06-2020,Tripura,1092,433,1,658
,,,,,
17-06-2020,Uttarakhand,1942,1216,25,701
,,,,,
17-06-2020,Uttar Pradesh,14091,8610,417,5064
,,,,,
17-06-2020,West Bengal,11909,6028,495,5386
,,,,,
18-06-2020,Andaman and Nicobar Islands,44,33,0,11
,,,,,
18-06-2020,Andhra Pradesh,7071,3641,90,3340
,,,,,
18-06-2020,Arunachal Pradesh,99,7,0,92
,,,,,
18-06-2020,Assam,4605,2642,8,1955
,,,,,
18-06-2020,Bihar,6942,4926,44,1972
,,,,,
18-06-2020,Chandigarh,368,303,6,59
,,,,,
18-06-2020,Chhattisgarh,1864,1180,10,674
,,,,,
18-06-2020,Dadra and Nagar Haveli and Daman and Diu,57,12,0,45
,,,,,
18-06-2020,Delhi,47102,17457,1904,27741
,,,,,
18-06-2020,Goa,656,96,0,560
,,,,,
18-06-2020,Gujarat,25093,17430,1560,6103
,,,,,
18-06-2020,Haryana,8832,3952,130,4750
,,,,,
18-06-2020,Himachal Pradesh,569,372,8,189
,,,,,
18-06-2020,Jammu and Kashmir,5406,2914,65,2427
,,,,,
18-06-2020,Jharkhand,1895,1151,10,734
,,,,,
18-06-2020,Karnataka,7734,4804,102,2828
,,,,,
18-06-2020,Kerala,2697,1326,20,1351
,,,,,
18-06-2020,Ladakh,687,92,1,594
,,,,,
18-06-2020,Madhya Pradesh,11244,8388,482,2374
,,,,,
18-06-2020,Maharashtra,116752,59166,5651,51935
,,,,,
18-06-2020,Manipur,552,192,0,360
,,,,,
18-06-2020,Meghalaya,44,30,1,13
,,,,,
18-06-2020,Mizoram,121,1,0,120
,,,,,
18-06-2020,Nagaland,193,103,0,90
,,,,,
18-06-2020,Odisha,4338,3047,11,1280
,,,,,
18-06-2020,Puducherry,245,109,7,129
,,,,,
18-06-2020,Punjab,3497,2538,78,881
,,,,,
18-06-2020,Rajasthan,13542,10467,313,2762
,,,,,
18-06-2020,Sikkim,70,4,0,66
,,,,,
18-06-2020,Tamil Nadu,50193,27624,576,21993
,,,,,
18-06-2020,Telangana,5675,3071,192,2412
,,,,,
18-06-2020,Tripura,1135,556,1,578
,,,,,
18-06-2020,Uttarakhand,2023,1254,26,743
,,,,,
18-06-2020,Uttar Pradesh,14598,8904,435,5259
,,,,,
18-06-2020,West Bengal,12300,6533,506,5261
,,,,,
19-06-2020,Andaman and Nicobar Islands,44,33,0,11
,,,,,
19-06-2020,Andhra Pradesh,7518,3789,92,3637
,,,,,
19-06-2020,Arunachal Pradesh,103,10,0,93
,,,,,
19-06-2020,Assam,4777,2654,9,2114
,,,,,
19-06-2020,Bihar,7025,5056,44,1925
,,,,,
19-06-2020,Chandigarh,374,306,6,62
,,,,,
19-06-2020,Chhattisgarh,1946,1228,10,708
,,,,,
19-06-2020,Dadra and Nagar Haveli and Daman and Diu,58,13,0,45
,,,,,
19-06-2020,Delhi,49979,21341,1969,26669
,,,,,
19-06-2020,Goa,705,109,0,596
,,,,,
19-06-2020,Gujarat,25601,17819,1591,6191
,,,,,
19-06-2020,Haryana,9218,4556,134,4528
,,,,,
19-06-2020,Himachal Pradesh,595,382,8,205
,,,,,
19-06-2020,Jammu and Kashmir,5555,3144,71,2340
,,,,,
19-06-2020,Jharkhand,1920,1198,11,711
,,,,,
19-06-2020,Karnataka,7944,4983,114,2847
,,,,,
19-06-2020,Kerala,2794,1415,21,1358
,,,,,
19-06-2020,Ladakh,687,95,1,591
,,,,,
19-06-2020,Madhya Pradesh,11426,8632,486,2308
,,,,,
19-06-2020,Maharashtra,120504,60838,5751,53915
,,,,,
19-06-2020,Manipur,606,199,0,407
,,,,,
19-06-2020,Meghalaya,44,30,1,13
,,,,,
19-06-2020,Mizoram,130,1,0,129
,,,,,
19-06-2020,Nagaland,193,103,0,90
,,,,,
19-06-2020,Odisha,4512,3144,11,1357
,,,,,
19-06-2020,Puducherry,271,109,7,155
,,,,,
19-06-2020,Punjab,3615,2570,83,962
,,,,,
19-06-2020,Rajasthan,13857,10742,323,2792
,,,,,
19-06-2020,Sikkim,70,5,0,65
,,,,,
19-06-2020,Tamil Nadu,52334,28641,625,23068
,,,,,
19-06-2020,Telangana,6027,3301,195,2531
,,,,,
19-06-2020,Tripura,1155,639,1,515
,,,,,
19-06-2020,Uttarakhand,2102,1386,26,690
,,,,,
19-06-2020,Uttar Pradesh,15181,9239,465,5477
,,,,,
19-06-2020,West Bengal,12735,7001,518,5216
,,,,,
20-06-2020,Andaman and Nicobar Islands,45,35,0,10
,,,,,
20-06-2020,Andhra Pradesh,7961,3917,96,3948
,,,,,
20-06-2020,Arunachal Pradesh,103,11,0,92
,,,,,
20-06-2020,Assam,4904,3039,9,1856
,,,,,
20-06-2020,Bihar,7181,5098,50,2033
,,,,,
20-06-2020,Chandigarh,381,315,6,60
,,,,,
20-06-2020,Chhattisgarh,2028,1331,10,687
,,,,,
20-06-2020,Dadra and Nagar Haveli and Daman and Diu,62,14,0,48
,,,,,
20-06-2020,Delhi,53116,23569,2035,27512
,,,,,
20-06-2020,Goa,725,118,0,607
,,,,,
20-06-2020,Gujarat,26141,18159,1618,6364
,,,,,
20-06-2020,Haryana,9743,4889,144,4710
,,,,,
20-06-2020,Himachal Pradesh,619,388,8,223
,,,,,
20-06-2020,Jammu and Kashmir,5680,3194,75,2411
,,,,,
20-06-2020,Jharkhand,1965,1332,11,622
,,,,,
20-06-2020,Karnataka,8281,5210,124,2947
,,,,,
20-06-2020,Kerala,2912,1511,21,1380
,,,,,
20-06-2020,Ladakh,744,95,1,648
,,,,,
20-06-2020,Madhya Pradesh,11582,8748,495,2339
,,,,,
20-06-2020,Maharashtra,124331,62773,5893,55665
,,,,,
20-06-2020,Manipur,681,218,0,463
,,,,,
20-06-2020,Meghalaya,44,33,1,10
,,,,,
20-06-2020,Mizoram,130,1,0,129
,,,,,
20-06-2020,Nagaland,198,125,0,73
,,,,,
20-06-2020,Odisha,4677,3297,11,1369
,,,,,
20-06-2020,Puducherry,286,118,7,161
,,,,,
20-06-2020,Punjab,3832,2636,92,1104
,,,,,
20-06-2020,Rajasthan,14156,10997,333,2826
,,,,,
20-06-2020,Sikkim,70,5,0,65
,,,,,
20-06-2020,Tamil Nadu,54449,30271,666,23512
,,,,,
20-06-2020,Telangana,6526,3353,198,2975
,,,,,
20-06-2020,Tripura,1178,657,1,520
,,,,,
20-06-2020,Uttarakhand,2177,1433,26,718
,,,,,
20-06-2020,Uttar Pradesh,15785,9638,488,5659
,,,,,
20-06-2020,West Bengal,13090,7303,529,5258
,,,,,
21-06-2020,Andaman and Nicobar Islands,47,36,0,11
,,,,,
21-06-2020,Andhra Pradesh,8452,4111,101,4240
,,,,,
21-06-2020,Arunachal Pradesh,135,14,0,121
,,,,,
21-06-2020,Assam,4904,3039,9,1856
,,,,,
21-06-2020,Bihar,7533,5529,52,1952
,,,,,
21-06-2020,Chandigarh,404,316,6,82
,,,,,
21-06-2020,Chhattisgarh,2041,1394,11,636
,,,,,
21-06-2020,Dadra and Nagar Haveli and Daman and Diu,68,26,0,42
,,,,,
21-06-2020,Delhi,56746,31294,2112,23340
,,,,,
21-06-2020,Goa,754,129,0,625
,,,,,
21-06-2020,Gujarat,26680,18694,1638,6348
,,,,,
21-06-2020,Haryana,10223,5128,149,4946
,,,,,
21-06-2020,Himachal Pradesh,656,413,8,235
,,,,,
21-06-2020,Jammu and Kashmir,5834,3336,81,2417
,,,,,
21-06-2020,Jharkhand,1965,1335,11,619
,,,,,
21-06-2020,Karnataka,8697,5391,132,3174
,,,,,
21-06-2020,Kerala,3039,1568,21,1450
,,,,,
21-06-2020,Ladakh,836,117,1,718
,,,,,
21-06-2020,Madhya Pradesh,11724,8880,501,2343
,,,,,
21-06-2020,Maharashtra,128205,64153,5984,58068
,,,,,
21-06-2020,Manipur,777,232,0,545
,,,,,
21-06-2020,Meghalaya,44,33,1,10
,,,,,
21-06-2020,Mizoram,140,9,0,131
,,,,,
21-06-2020,Nagaland,201,138,0,63
,,,,,
21-06-2020,Odisha,4856,3534,12,1310
,,,,,
21-06-2020,Puducherry,286,118,7,161
,,,,,
21-06-2020,Punjab,3952,2678,98,1176
,,,,,
21-06-2020,Rajasthan,14536,11274,337,2925
,,,,,
21-06-2020,Sikkim,70,25,0,45
,,,,,
21-06-2020,Tamil Nadu,56845,31316,704,24825
,,,,,
21-06-2020,Telangana,7072,3506,203,3363
,,,,,
21-06-2020,Tripura,1186,680,1,505
,,,,,
21-06-2020,Uttarakhand,2301,1450,27,824
,,,,,
21-06-2020,Uttar Pradesh,16594,9995,507,6092
,,,,,
21-06-2020,West Bengal,13531,7865,540,5126
,,,,,
22-06-2020,Andaman and Nicobar Islands,48,37,0,11
,,,,,
22-06-2020,Andhra Pradesh,8999,4331,106,4562
,,,,,
22-06-2020,Arunachal Pradesh,135,15,0,120
,,,,,
22-06-2020,Assam,5388,3360,9,2019
,,,,,
22-06-2020,Bihar,7612,5580,53,1979
,,,,,
22-06-2020,Chandigarh,406,316,6,84
,,,,,
22-06-2020,Chhattisgarh,2275,1447,11,817
,,,,,
22-06-2020,Dadra and Nagar Haveli and Daman and Diu,88,26,0,62
,,,,,
22-06-2020,Delhi,59746,33013,2175,24558
,,,,,
22-06-2020,Goa,754,129,0,625
,,,,,
22-06-2020,Gujarat,27260,19349,1663,6248
,,,,,
22-06-2020,Haryana,10635,5557,160,4918
,,,,,
22-06-2020,Himachal Pradesh,673,425,8,240
,,,,,
22-06-2020,Jammu and Kashmir,5956,3382,82,2492
,,,,,
22-06-2020,Jharkhand,2073,1406,11,656
,,,,,
22-06-2020,Karnataka,9150,5618,137,3395
,,,,,
22-06-2020,Kerala,3172,1661,21,1490
,,,,,
22-06-2020,Ladakh,837,134,1,702
,,,,,
22-06-2020,Madhya Pradesh,11903,9015,515,2373
,,,,,
22-06-2020,Maharashtra,132075,65744,6170,60161
,,,,,
22-06-2020,Manipur,841,250,0,591
,,,,,
22-06-2020,Meghalaya,44,33,1,10
,,,,,
22-06-2020,Mizoram,141,9,0,132
,,,,,
22-06-2020,Nagaland,211,141,0,70
,,,,,
22-06-2020,Odisha,5160,3720,14,1426
,,,,,
22-06-2020,Puducherry,366,140,8,218
,,,,,
22-06-2020,Punjab,4074,2700,99,1275
,,,,,
22-06-2020,Rajasthan,14930,11597,349,2984
,,,,,
22-06-2020,Sikkim,78,25,0,53
,,,,,
22-06-2020,Tamil Nadu,59377,32754,757,25866
,,,,,
22-06-2020,Telangana,7802,3731,210,3861
,,,,,
22-06-2020,Tripura,1221,759,1,461
,,,,,
22-06-2020,Uttarakhand,2344,1500,27,817
,,,,,
22-06-2020,Uttar Pradesh,17731,10995,550,6186
,,,,,
22-06-2020,West Bengal,13945,8297,555,5093
,,,,,
23-06-2020,Andaman and Nicobar Islands,48,37,0,11
,,,,,
23-06-2020,Andhra Pradesh,9372,4495,111,4766
,,,,,
23-06-2020,Arunachal Pradesh,139,21,0,118
,,,,,
23-06-2020,Assam,5586,3521,9,2056
,,,,,
23-06-2020,Bihar,7825,5781,55,1989
,,,,,
23-06-2020,Chandigarh,411,322,6,83
,,,,,
23-06-2020,Chhattisgarh,2303,1513,12,778
,,,,,
23-06-2020,Dadra and Nagar Haveli and Daman and Diu,91,27,0,64
,,,,,
23-06-2020,Delhi,62655,36602,2233,23820
,,,,,
23-06-2020,Goa,864,152,1,711
,,,,,
23-06-2020,Gujarat,27825,19909,1684,6232
,,,,,
23-06-2020,Haryana,11025,5916,169,4940
,,,,,
23-06-2020,Himachal Pradesh,727,437,8,282
,,,,,
23-06-2020,Jammu and Kashmir,6088,3531,85,2472
,,,,,
23-06-2020,Jharkhand,2137,1469,11,657
,,,,,
23-06-2020,Karnataka,9399,5730,142,3527
,,,,,
23-06-2020,Kerala,3310,1749,21,1540
,,,,,
23-06-2020,Ladakh,847,136,1,710
,,,,,
23-06-2020,Madhya Pradesh,12078,9215,521,2342
,,,,,
23-06-2020,Maharashtra,135796,67706,6283,61807
,,,,,
23-06-2020,Manipur,898,250,0,648
,,,,,
23-06-2020,Meghalaya,44,37,1,6
,,,,,
23-06-2020,Mizoram,141,9,0,132
,,,,,
23-06-2020,Nagaland,280,141,0,139
,,,,,
23-06-2020,Odisha,5303,3863,15,1425
,,,,,
23-06-2020,Puducherry,383,149,8,226
,,,,,
23-06-2020,Punjab,4235,2825,101,1309
,,,,,
23-06-2020,Rajasthan,15232,11910,356,2966
,,,,,
23-06-2020,Sikkim,78,29,0,49
,,,,,
23-06-2020,Tamil Nadu,62087,34112,794,27181
,,,,,
23-06-2020,Telangana,8674,4005,217,4452
,,,,,
23-06-2020,Tripura,1237,782,1,454
,,,,,
23-06-2020,Uttarakhand,2402,1521,28,853
,,,,,
23-06-2020,Uttar Pradesh,18322,11601,569,6152
,,,,,
23-06-2020,West Bengal,14358,8687,569,5102
,,,,,
24-06-2020,Andaman and Nicobar Islands,50,40,0,10
,,,,,
24-06-2020,Andhra Pradesh,10002,4599,119,5284
,,,,,
24-06-2020,Arunachal Pradesh,148,22,0,126
,,,,,
24-06-2020,Assam,5831,3762,9,2060
,,,,,
24-06-2020,Bihar,8153,6104,56,1993
,,,,,
24-06-2020,Chandigarh,418,322,6,90
,,,,,
24-06-2020,Chhattisgarh,2362,1553,12,797
,,,,,
24-06-2020,Dadra and Nagar Haveli and Daman and Diu,120,29,0,91
,,,,,
24-06-2020,Delhi,66602,39313,2301,24988
,,,,,
24-06-2020,Goa,909,205,1,703
,,,,,
24-06-2020,Gujarat,28371,20513,1710,6148
,,,,,
24-06-2020,Haryana,11520,6498,178,4844
,,,,,
24-06-2020,Himachal Pradesh,775,443,8,324
,,,,,
24-06-2020,Jammu and Kashmir,6236,3642,87,2507
,,,,,
24-06-2020,Jharkhand,2185,1520,11,654
,,,,,
24-06-2020,Karnataka,9721,6004,150,3567
